Genesymbol	0	1	2	3	4	5	6
Krt18	4.51051	2.735013333	4.888663333	11.65863333	21.6823	19.72886667	102.6929
Krt19	50.16036667	137.461	133.873	84.12753333	100.1566	89.0289	73.68086667
Krt20	2.71149	0.046700733	0.580734333	5.05685	3.514983333	7.009856667	0.340982333
Krt42	0.0	0.0	0.033351	0.812013667	3.246133333	7.931556667	10.98355667
Krt6a	0.0	0.013593167	0.772823	12.68946667	19.13266667	13.88186667	0.043931667
Krt7	17.39913333	0.154371	0.215547333	0.407397	0.490374333	1.072831	4.036096667
Krt8	0.274809	19.90806667	95.17783333	250.9863333	387.112	216.3993333	132.4226667
Krt80	4.35787	0.695046667	0.277615333	0.742755333	0.396498	0.213164067	0.369114667
Krtcap3	2.248133333	1.749793333	6.469223333	5.121666667	10.75734333	9.1525	12.92705
Krtdap	0.0	3.357236667	57.31363333	275.2113333	333.403	284.474	5.835673333
Kti12	23.48143333	35.25813333	30.93313333	43.04703333	30.97103333	23.58716667	18.78966667
Ktn1	33.17973333	41.77206667	45.9225	36.1274	33.28713333	32.48446667	39.73456667
L1td1	0.047287	208.3586667	210.0506667	261.3963333	204.3003333	181.5646667	189.829
L2hgdh	8.843716667	18.3491	21.1547	21.3428	18.82416667	24.06833333	11.76923333
L3mbtl2	9.693403333	21.80353333	24.5437	27.4851	31.44313333	35.0937	52.8085
Lactb	13.4424	10.56991333	5.425826667	4.006196667	2.434923333	3.349513333	4.42463
Lactb2	35.51783333	22.98806667	29.64946667	24.7229	30.41856667	52.40376667	95.33423333
Lad1	0.301537667	0.292175333	21.0756	37.48253333	29.9214	19.73126667	9.06257
Lage3	47.50836667	75.9687	73.62496667	67.95883333	62.0763	72.32106667	44.7053
Lama1	0.719494333	7.171396667	22.24986667	32.67376667	19.5081	20.75856667	5.956513333
Lama2	6.48215	13.1757	6.801366667	1.95492	0.130619433	0.0437063	0.14627
Lama3	0.163589333	0.718923333	1.21996	1.071136	0.869888667	0.980412333	4.60267
Lama4	21.4462	53.2172	59.55796667	23.3604	9.356933333	15.7036	2.218773333
Lama5	51.33016667	22.76843333	75.34476667	79.35723333	73.81373333	89.9933	75.1701
Lamb1	143.2086667	55.82706667	85.1348	69.4458	75.33363333	86.43756667	55.16356667
Lamb2	51.08343333	19.03003333	13.87706667	7.29417	4.287436667	4.184723333	5.276573333
Lamb3	0.473703	0.810005333	2.32235	2.649243333	0.438275	0.498602333	3.338396667
Lamc1	70.1605	81.3906	132.238	113.708	141.994	198.9886667	86.6758
Lamc2	3.195963333	10.859	58.33773333	39.40686667	8.108833333	11.6367	5.723013333
Lamp2	225.908	50.668	51.2552	44.48033333	34.8663	30.8718	36.61716667
Lancl1	21.63433333	33.64623333	41.45633333	36.7307	36.28346667	47.74033333	47.93616667
Lancl2	8.75096	19.0173	22.95123333	25.6085	21.6732	20.72956667	20.86756667
Lap3	133.702	183.3403333	149.5896667	192.984	189.9563333	218.7666667	182.806
Laptm4a	560.3546667	171.3633333	152.6963333	141.9356667	128.9533333	120.5726667	131.0003333
Laptm4b	36.75246667	67.1048	69.8344	53.41663333	66.17206667	65.1974	66.0336
Laptm5	0.825124	86.18093333	121.799	93.0797	104.6743333	117.5016667	11.54423667
Larp1b	10.8543	12.55196667	16.6044	19.27356667	19.07856667	24.86666667	6.871403333
Larp4	19.14236667	31.18856667	36.99716667	35.63256667	36.1514	31.30543333	37.18296667
Larp7	23.57533333	37.82276667	32.3923	36.8423	30.91933333	27.2131	61.63773333
Lars	87.13446667	77.8531	86.47676667	90.83373333	106.2056667	121.468	114.7696667
Lasp1	219.8376667	105.4113333	88.2312	117.6113333	95.14076667	101.0845667	113.8455333
Lats2	61.75936667	29.1233	29.65806667	20.42323333	27.91356667	17.17593333	3.728046667
Lbh	70.47566667	56.7077	23.83166667	9.73174	4.959503333	4.897116667	9.843726667
Lbr	19.32036667	50.57416667	41.53076667	44.2114	41.25496667	43.07013333	103.9063333
Lca5	4.314106667	5.325763333	7.08126	7.223713333	10.17155333	7.27757	8.163696667
Lck	0.285114533	3.374853333	7.596836667	11.11314667	13.01653333	19.44336667	26.27906667
Lcp1	1.353203333	0.946441333	0.368107	1.29904	0.798168333	1.363106667	4.013103333
Ldb3	7.196326667	0.111784933	0.22142	0.470475333	0.623273	0.616805333	1.347113333
Ldha	1143.736667	1700.646667	1494.863333	1548.406667	1551.35	1301.316667	1601.96
Ldhb	49.8448	45.1514	55.31453333	39.3734	51.6815	79.07206667	207.5976667
Ldhc	0.0	0.0	0.105517667	0.056449	0.400947	1.071902	8.158383333
Ldlrad3	5.776916667	3.76015	4.05896	6.826646667	6.324413333	5.80041	10.59722333
Lefty1	1.9698	0.348434	0.373663	0.760775667	37.66686667	43.92183333	149.9156667
Lefty2	0.0	0.238774667	0.561949667	1.405721333	27.73123333	31.09976667	143.2226667
Lemd2	28.6875	16.6754	13.16483333	12.42236667	10.94536667	13.325	6.633813333
Leng1	14.22956667	7.364653333	7.42828	7.29503	8.013236667	8.619253333	3.810823333
Leng8	27.91016667	25.73073333	38.78016667	35.9703	38.46806667	37.57986667	34.68023333
Leo1	27.7062	28.93766667	29.75626667	32.23613333	35.27166667	38.5151	34.6348
Lepr	1.855563333	1.22714	5.24415	6.7803	22.6556	33.13466667	1.089645667
Lepre1	135.8226667	38.3708	25.92263333	11.68878667	13.73323333	22.0303	17.6531
Leprel1	3.761363333	0.810110333	0.873648333	0.841515667	0.712052	0.560705333	2.035855333
Leprel2	72.6041	14.84916667	14.0137	11.00493333	14.49456667	14.92703333	5.078016667
Leprel4	304.7143333	101.6854333	56.94553333	36.17546667	40.17326667	48.97523333	12.02861333
Leprot	75.57346667	21.23436667	14.63773333	15.7445	21.95033333	28.62623333	30.45483333
Leprotl1	28.578	11.87563333	9.726043333	15.5206	15.397	13.6823	10.27025
Letm1	15.7819	12.50443333	12.84313333	14.99983333	16.05513333	15.92466667	14.71716667
Letmd1	8.62613	14.87996667	14.13766667	13.93066667	13.65046667	12.64946667	1.706256667
Lfng	6.856886667	27.93586667	19.73216667	20.9339	8.32296	4.96403	1.900126667
Lgals1	4987.293333	185.8176667	56.91476667	75.49173333	72.1434	75.0952	133.7213333
Lgals3	172.3766667	95.81603333	35.95506667	102.1118333	17.54943333	17.45053333	14.76386667
Lgals3bp	20.00266667	0.789681667	0.693613333	0.325050667	1.623103333	1.79705	13.22596667
Lgals7	1.141341667	0.774589	3.652266667	8.696393333	6.596246667	5.0834	1.721928667
Lgals8	39.03453333	20.8786	16.50093333	12.34496	14.35523333	13.80533333	9.026566667
Lgals9	52.10923333	10.06199667	8.071356667	11.38693333	9.23839	7.69775	13.1555
Lgr4	16.8222	18.1404	18.81683333	13.64933333	12.72743333	14.75543333	20.6869
Lhfp	154.8636667	65.12346667	56.71796667	31.8818	31.82146667	37.98523333	7.164603333
Lias	29.93313333	37.41336667	36.6848	43.59656667	43.766	50.04366667	50.13043333
Lifr	2.20088	0.370937667	0.319177333	0.376457667	0.553473	1.767396667	8.16217
Lig1	32.09306667	147.9186667	124.9463333	120.968	122.6013333	143.0966667	161.9606667
Lig3	20.1639	41.8201	43.82476667	50.93276667	65.45586667	58.03893333	59.62886667
Lima1	128.0603333	80.41393333	63.51696667	53.15183333	36.43016667	39.08136667	36.04563333
Limch1	18.581	113.688	142.1523333	39.49603333	7.664493333	8.72663	2.885616667
Limd2	47.65223333	158.4956667	110.22	121.827	147.924	133.126	75.4252
Lime1	8.7644	7.11818	11.07819	9.103573333	9.120253333	8.773486667	8.249736667
Limk2	74.68273333	81.67053333	160.44	143.6216667	121.8093333	131.7536667	85.19663333
Lims1	60.75013333	40.69276667	38.4857	36.68053333	29.3586	27.7025	22.1457
Lims2	16.3929	0.368273333	0.595306333	0.784518	1.101817667	1.768656667	0.504328667
Lin28a	0.0	0.1877689	1.426258333	4.85488	25.42626667	26.3037	129.221
Lin28b	0.086928067	0.615090667	1.248806667	3.766676667	14.16796667	11.76183333	16.6046
Lin9	4.167833333	9.113333333	9.89532	9.761283333	8.462316667	9.03554	16.0885
Lingo1	5.766403333	0.956908	0.759591333	0.574216333	0.275751667	0.462461333	1.6179
Lins	8.151306667	7.748053333	8.77348	10.11283667	7.200136667	6.81341	8.147436667
Lipa	36.9431	6.7314	5.10733	2.337976667	2.8533	4.031803333	6.974343333
Liph	0.2126	3.377236667	5.66708	12.14533333	12.88286667	9.927186667	8.295203333
Lipm	0.176429667	0.728757667	2.24123	9.729763333	7.98498	3.733203333	0.0
Litaf	83.17796667	88.02436667	67.81853333	51.00323333	36.84923333	49.68076667	29.3241
Lix1l	44.10203333	30.3882	13.22686667	5.576366667	3.42411	4.897186667	2.792326667
Llgl1	19.14733333	23.51823333	22.52483333	21.69186667	31.7704	23.06723333	35.2305
Llgl2	10.34421	4.125623333	12.40663333	22.53163333	32.09353333	41.78333333	37.75063333
Llph	21.11643333	29.03903333	25.2473	28.91476667	25.42713333	24.1318	17.2994
Lmbr1l	6.19323	10.29784667	16.00203333	18.93243333	24.708	17.9836	16.63306667
Lmbrd1	12.8585	4.254393333	4.65345	5.08683	4.70632	3.518896667	7.617486667
Lmcd1	8.538483333	0.142601967	0.037854633	0.140014367	0.1307275	0.216421333	0.543372333
Lmf1	13.15473333	7.83372	7.717693333	7.92523	9.88196	9.686773333	8.78117
Lmf2	41.37763333	23.12766667	23.95983333	24.0423	23.2376	20.60583333	13.88983333
Lmln	1.63288	2.366606667	3.438223333	2.81037	4.438003333	2.89449	6.153803333
Lmna	546.327	146.4116667	90.88213333	68.2913	42.95643333	64.87186667	17.41883333
Lmnb1	35.7213	195.2396667	181.3806667	179.9136667	143.951	144.556	188.9433333
Lmnb2	10.38201	28.36136667	26.56613333	25.70946667	25.69606667	24.62493333	20.07003333
Lmo1	4.436306667	7.13492	2.64146	1.452004333	1.121562333	0.444704	1.449803333
Lmo7	32.45026667	142.949	112.1766667	37.76383333	5.931393333	9.366536667	13.78776667
Lnp	17.4697	14.9818	15.37496667	15.36233333	13.5523	12.06406667	16.5974
Lnpep	11.97210667	18.30003333	24.9506	13.52265	14.12823333	10.59835333	8.483606667
Lnx1	0.192492	0.1131379	0.234300333	0.557169667	2.290586667	2.300466667	2.46275
Loh12cr1	5.221746667	16.20023333	14.27316667	10.24558333	9.37657	12.00266667	5.51535
Lonp1	58.19623333	55.61013333	57.88956667	62.86046667	66.36236667	61.51653333	67.73683333
Lox	962.3023333	1.122905667	1.042285333	5.98964	9.060646667	6.084546667	17.27313333
Loxl1	164.4386667	0.470064	0.271303667	0.761802333	1.069025667	1.686653333	2.88565
Loxl2	138.246	7.146213333	3.218056667	2.482336667	5.723463333	6.625983333	10.32738667
Loxl3	149.3123333	11.97616667	5.043536667	7.89962	3.21456	3.04201	3.805646667
Loxl4	46.65973333	6.180133333	3.872403333	3.229283333	2.253366667	2.509383333	3.10459
Lpar1	20.29113333	7.199716667	9.340586667	11.6116	4.906283333	2.651703333	9.512746667
Lpar4	3.99243	2.685706667	1.789453333	1.942206667	1.658683333	1.24278	4.592016667
Lpar6	9.61561	17.9288	11.6142	8.354613333	8.03231	9.99481	4.720433333
Lpcat1	15.39006667	30.92266667	35.7251	47.34113333	56.00506667	38.59853333	26.6785
Lpgat1	31.44256667	25.71553333	21.5399	18.14356667	18.10213333	14.72563333	23.32336667
Lphn1	22.18503333	15.98276667	33.6317	27.27916667	38.3022	36.17243333	29.7689
Lphn2	28.85163333	18.38563333	27.51926667	25.30676667	17.74436667	15.23833333	20.36393333
Lphn3	5.033336667	0.059223	0.054570267	0.087772	0.229769333	0.735886967	1.357443
Lpin1	5.423676667	7.476686667	8.354753333	7.02032	8.684733333	10.16899333	5.21578
Lpin2	10.10448667	15.308	19.02513333	16.17226667	16.6345	14.71856667	7.722896667
Lpin3	7.623426667	0.741670667	4.138796667	4.907266667	6.811936667	6.29923	8.616216667
Lpp	48.7241	6.95518	6.517176667	4.333966667	2.843253333	3.670816667	6.42924
Lrba	1.91742	4.60961	9.108863333	7.768133333	7.744206667	7.73596	7.92414
Lrch2	8.740723333	5.828476667	6.04086	3.72786	4.68362	3.414806667	10.62145333
Lrdd	9.48227	23.57673333	26.15136667	21.06946667	14.7237	13.82576667	9.068646667
Lrfn1	1.065526667	0.994984667	1.970556667	1.07864	2.614913333	3.230673333	5.797646667
Lrfn4	19.1392	33.54843333	27.3987	24.51973333	15.5665	14.7648	9.62203
Lrig3	12.1156	6.745606667	6.783576667	6.69311	8.700046667	8.651206667	21.44643333
Lrmp	0.070636667	9.770863333	54.55966667	78.0086	84.24186667	44.94943333	2.649176667
Lrp1	288.791	37.33743333	30.35023333	20.80143333	33.1873	44.0846	18.1808
Lrp10	39.0639	15.3566	13.93813333	14.82866667	18.38546667	16.58586667	8.569533333
Lrp11	9.9248	2.957913333	2.60846	5.225446667	7.34799	8.52053	12.6428
Lrp2	0.863359667	0.2282797	0.108257067	0.208235333	0.736778	1.22081	5.468436667
Lrp4	1.232786667	5.191073333	6.1146	7.80402	7.271213333	5.04988	2.364123333
Lrp8	13.30833333	13.44036667	12.49136667	11.87765333	19.9776	16.42723333	5.676916667
Lrpap1	95.9211	198.5993333	175.4686667	180.9726667	210.8373333	280.0966667	73.41776667
Lrr1	2.197963333	7.688233333	6.924323333	9.979353333	6.029823333	5.621713333	7.97582
Lrrc1	4.918166667	8.452496667	12.63056667	13.31716667	14.25763333	14.48333333	9.594816667
Lrrc14	19.0148	15.14726667	13.48426667	11.86426667	9.986233333	6.061776667	7.193033333
Lrrc16a	32.5893	7.87082	9.783616667	16.15735	11.57801333	7.935466667	23.4473
Lrrc17	48.8733	0.027484433	0.059731667	0.015410333	0.1113051	0.236092667	0.424482333
Lrrc2	0.007894633	0.015549533	0.017677467	0.080027667	0.323611667	1.225406667	4.589013333
Lrrc20	6.892773333	5.634673333	3.845496667	4.458796667	6.241983333	5.083763333	3.492096667
Lrrc31	0.0	0.0	0.242752667	0.314051333	0.393896	2.15011	6.380343333
Lrrc34	0.0357062	0.048488933	0.455782333	0.546373	1.630223333	5.590126667	10.63590333
Lrrc40	18.32786667	58.64	67.65713333	64.17206667	53.86043333	50.81016667	56.0524
Lrrc47	42.57153333	64.00393333	64.33053333	77.10763333	57.02503333	50.54766667	55.3915
Lrrc48	0.251986333	0.724429667	1.776093333	1.834526667	4.07192	3.78311	4.956636667
Lrrc4c	3.739246667	0.0	0.0	0.031772433	0.016879133	0.034269933	0.015368233
Lrrc51	3.81182	3.484806667	3.88536	3.418033333	6.352833333	7.523153333	4.525693333
Lrrc58	23.1146	18.4612	17.56053333	15.2688	11.8291	10.44416667	12.76166667
Lrrc59	226.1793333	124.129	106.754	146.015	176.918	174.0336667	168.53
Lrrc8c	24.20233333	5.8092	3.24977	1.937003333	2.252176667	2.020946667	3.748993333
Lrrcc1	9.603253333	8.46277	9.279806667	6.783553333	6.382953333	8.46707	11.35386667
Lrrfip2	15.12596667	11.86406667	11.6937	13.4338	11.97843333	12.2115	15.6987
Lrrk1	32.981	9.678226667	7.19978	6.58033	3.109746667	3.481706667	1.358176667
Lrrk2	30.39743333	1.836886667	0.751066	1.353888333	2.741446667	2.322703333	5.602366667
Lrrn3	4.686616667	0.073312167	0.188162667	0.142641033	0.0335795	0.016635733	0.0508393
Lrwd1	15.5146	32.13173333	28.27956667	31.78573333	36.5146	35.71276667	29.743
Lsg1	48.26533333	55.69896667	54.9721	67.00353333	56.03263333	46.82993333	68.92
Lsm10	34.98603333	29.88096667	19.38313333	22.3049	20.0393	22.5416	19.72283333
Lsm14a	67.46573333	102.0508667	91.6762	88.9225	70.57876667	76.5207	81.74666667
Lsm2	53.4373	117.141	117.665	136.02	108.435	116.1746667	103.9268333
Lsm3	62.2292	154.729	141.329	168.9936667	148.1276667	148.7683333	142.4653333
Lsm4	68.6423	139.739	121.4713333	143.9036667	130.477	148.7613333	111.8486667
Lsm5	66.73166667	108.4816667	123.3663333	144.468	125.1416667	148.1413333	150.4716667
Lsp1	74.28186667	1.117523333	0.661167667	1.202477	1.88637	1.091332667	3.83111
Lsr	0.586102333	7.223046667	30.3815	45.66086667	40.778	23.5765	39.34436667
Lta4h	64.44073333	63.07163333	51.90956667	43.2237	36.53923333	36.67516667	39.313
Ltb	0.0	0.078543333	0.231834667	0.389379667	2.86984	0.854728333	10.8643
Ltbp1	205.069	7.643386667	16.7114	21.05166667	18.01363333	13.69346667	6.935816667
Ltbp2	216.3276667	0.727896333	0.777433333	2.910146667	2.38767	1.781543333	4.472793333
Ltbp3	56.9479	6.34938	4.69318	2.28799	1.844193333	2.382866667	2.419963333
Ltbp4	17.90123333	4.33736	6.515456667	7.59001	17.9694	31.60786667	25.24143333
Ltbr	82.3466	23.23813333	10.86793333	9.666803333	5.47193	4.73856	4.833916667
Ltn1	15.10873333	17.6413	17.15483333	16.61746667	15.4658	14.14436667	14.73233333
Ltv1	41.94216667	51.87123333	49.47886667	68.7892	61.7543	55.95943333	62.82476667
Luc7l	34.16696667	52.42936667	53.7922	61.62946667	56.94846667	70.43333333	70.25363333
Luc7l2	60.85996667	64.29616667	100.4777333	69.39886667	67.2096	71.96303333	74.49043333
Luc7l3	50.79736667	68.66336667	71.69813333	63.775	56.6666	63.82603333	94.64876667
Luzp1	32.04833333	21.46813333	21.23506667	19.18766667	20.00626667	21.27993333	22.3834
Lxn	113.5083333	142.1003333	74.0966	26.66933333	10.07256667	10.54746333	10.27996
Ly6a	159.099	78.07686667	94.34693333	172.03	28.94026667	32.43233333	27.22173333
Ly6e	64.84403333	111.1163333	104.6863333	95.16823333	110.8086667	115.1836667	81.37216667
Ly6g6c	0.100701667	0.718136667	8.52066	62.9747	80.15126667	40.82703333	0.919225
Ly6g6e	0.029315967	0.886551333	2.897603333	3.934723333	6.546356667	8.174513333	13.15545667
Ly75	9.09448	2.004776667	2.298296667	1.531696667	4.291186667	6.210236667	5.557723333
Lyar	40.234	93.6909	97.12956667	125.9646667	121.9966667	142.698	142.546
Lyn	4.830976667	1.940186667	0.833942	1.085976	0.878875333	1.67682	1.250583333
Lynx1	15.7738	0.775074333	1.356733333	1.990103333	1.94309	1.725506667	1.082584333
Lypd6	0.893657	0.0082536	0.061686733	0.203131133	0.964499	0.362873333	4.782086667
Lypd6b	0.0	0.1043326	2.05181	6.095253333	6.093556667	6.588213333	2.746513333
Lypla1	52.67123333	56.2886	53.85563333	59.60653333	52.2358	48.80783333	108.4939
Lypla2	38.5022	42.3151	42.78183333	52.52013333	52.5034	42.30623333	31.5876
Lyplal1	3.984336667	9.40744	9.851956667	7.969953333	7.940583333	9.129526667	20.89173333
Lyrm2	41.49906667	38.4011	32.33476667	24.95293333	27.35816667	34.7957	29.34966667
Lyrm4	6.273443333	8.861343333	9.26838	9.96009	10.01399	10.5638	6.360313333
Lyrm5	18.0342	13.89486667	14.1807	13.5564	13.28383333	15.26616667	12.03486667
Lyrm7	2.242543333	5.58618	7.88199	5.54031	8.624516667	9.54332	3.780796667
Lysmd2	9.662003333	11.58753333	8.120016667	8.487503333	3.704153333	2.64773	3.622636667
Lyz2	5.646266667	0.104978	0.165335767	0.403908667	0.916715	0.048091	0.093047067
Lzic	44.53596667	59.82956667	54.63903333	42.52343333	33.35303333	45.5879	17.016
Lztfl1	26.21693333	12.55866667	14.10483333	14.9198	13.83086667	12.06126667	19.45606667
Lzts2	47.57906667	25.43906667	16.2743	8.477816667	11.40046667	13.67533333	22.21833333
M6pr	88.0471	66.46293333	64.1114	70.12766667	74.2417	80.19196667	68.6829
Mab21l2	3.363543333	0.590034667	0.155089733	0.096626667	0.434431667	0.165419667	0.686208
Mab21l3	0.780399667	4.844413333	12.6574	7.027966667	11.2504	9.39952	2.46628
Macf1	112.8074667	141.3976667	135.997	116.637	101.7826	101.3921	64.80766667
Macrod1	3.419946667	7.577526667	9.62858	2.412983333	2.510346667	2.22351	0.627900333
Macrod2	6.167373333	6.011216667	8.76441	8.411063333	9.920463333	12.72233333	7.87229
Mad1l1	20.76016667	21.12736667	19.04346667	20.9647	24.26206667	22.48703333	20.43266667
Mad2l1	37.57883333	95.2337	86.9549	91.97376667	81.79326667	98.46053333	87.2974
Mad2l1bp	16.98253333	11.86256667	8.14816	9.27084	9.09776	8.23318	12.74156667
Mad2l2	11.41165667	10.99029667	12.74366667	14.3149	21.35303333	30.21133333	22.25153333
Madcam1	0.0271122	0.0	0.1928942	0.2277373	0.897682667	0.897196	4.083456667
Madd	3.53962	4.573863333	5.984703333	9.783713333	19.23126667	11.6226	3.476176667
Mael	0.0	0.0	0.0	0.0	0.130414333	2.610633333	20.38193333
Mageb16	0.0	0.0	0.020146467	0.081150367	0.303601667	2.808326667	28.0466
Maged1	260.9053333	134.6473333	95.46176667	67.36186667	66.54136667	63.4392	77.7261
Maged2	133.3156667	8.563273333	7.777976667	7.832673333	10.53672667	11.00581667	21.00633333
Magee1	14.01873333	5.1554	3.780026667	1.926083333	1.63919	2.206066667	1.379936667
Mageh1	21.3914	12.79016667	17.2566	17.81553333	18.00603333	14.18576667	6.471066667
Magi1	3.78488	14.49673333	14.8603	16.75873333	15.41946667	11.05873333	5.618113333
Magi2	1.12889	2.777056667	5.533666667	6.140053333	5.780476667	3.715113333	0.663308333
Magi3	5.99751	3.723823333	3.054626667	2.339436667	1.685876667	1.851693333	4.19906
Magoh	100.0541667	183.482	176.387	201.5066667	159.6626667	150.4733333	172.9716667
Magohb	56.8819	73.19	51.6352	64.66426667	50.7324	46.59393333	42.46173333
Magt1	48.40513333	28.55796667	24.2522	17.72216667	13.95476667	13.90176667	17.32186667
Mak16	75.8816	103.0325	96.0564	117.117	98.88733333	86.55843333	79.02893333
Mal2	0.194053	0.063488633	1.96191	4.65724	6.908113333	5.210556667	1.76243
Malat1	195.051	61.03196667	148.464	110.7580667	82.4407	84.73953333	130.1503333
Malt1	1.525003333	8.14937	10.10399333	7.578703333	5.06323	4.93126	4.082303333
Mamdc2	8.939146667	0.0693884	0.066647767	0.096845867	0.365258333	0.404854667	0.23456
Maml1	12.82193333	12.8976	11.23453333	10.0558	8.74633	8.322546667	14.75543333
Mamld1	3.34205	0.955478667	0.597735	0.636768	0.179796333	0.055886367	0.191024333
Man1a	14.6392	2.084883333	1.32762	0.866458667	1.541323333	2.33693	1.929323333
Man1a2	42.95043333	27.8599	28.18313333	27.5583	25.47956667	17.5471	18.4648
Man1b1	47.41996667	33.58036667	34.39216667	34.24323333	34.3202	32.18633333	38.7359
