Gpr64,Gpr64
Slc7a3,Slc7a3
Dad1,Dad1
Csf1,Csf1
Pip5k1a,Pip5k1a
F3,F3
Ndel1,Ndel1
Pde4a,Pde4a
RP23-285C18.2,RP23-285C18.2
Runx1,Runx1
Dut,Dut
Fbn1,Fbn1
D230025D16Rik,D230025D16Rik
5730409E04Rik,5730409E04Rik
Golim4,Golim4
Aff1,Aff1
Aunip,Aunip
Timp1,Timp1
Sox12,Sox12
Cox6b2,Cox6b2
Anxa2,Anxa2
Cgnl1,Cgnl1
Lrp1,Lrp1
Slc39a6,Slc39a6
Ier3ip1,Ier3ip1
Ing5,Ing5
Prkca,Prkca
Zfp760,Zfp760
Cxx1b,Cxx1b
Fmnl2,Fmnl2
Lpcat1,Lpcat1
Map3k14,Map3k14
Frem2,Frem2
Hk1,Hk1
Cyb561,Cyb561
Zfp473,Zfp473
Gpr137b,Gpr137b
Sgcb,Sgcb
Nudt5,Nudt5
Nrp1,Nrp1
Homer2,Homer2
Nell2,Nell2
Sept3,Sept3
Plch1,Plch1
Nr2f1,Nr2f1
Mutyh,Mutyh
Plk3,Plk3
Fam26e,Fam26e
Aacs,Aacs
Anxa3,Anxa3
Fmn2,Fmn2
Hdgfrp3,Hdgfrp3
Plcxd2,Plcxd2
Cenpv,Cenpv
Ets1,Ets1
Mal2,Mal2
Dcp2,Dcp2
Dmxl2,Dmxl2
Col4a2,Col4a2
Slc1a3,Slc1a3
Gm8186,Gm8186
Dnmt1,Dnmt1
Col5a3,Col5a3
Mtmr10,Mtmr10
Blm,Blm
Vgll3,Vgll3
Ticrr,Ticrr
Bdh1,Bdh1
Gjb4,Gjb4
Efnb2,Efnb2
Actr3b,Actr3b
Anxa6,Anxa6
Extl3,Extl3
Ptprm,Ptprm
Cyb561d2,Cyb561d2
Hspb2,Hspb2
Zfyve28,Zfyve28
Lef1,Lef1
Ccnyl1,Ccnyl1
Elf4,Elf4
Rbmx2,Rbmx2
Tsc22d4,Tsc22d4
